user_uri,track_uri,timestamp,current_time
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:11LmqTE2naFULdEP94AUBa,1683199559978,2023-05-04 16:56:12.287860
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:5iyNH1Dmxif1k4Nl1gMeuh,1683199637179,2023-05-04 16:57:46.808983
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:29TPjc8wxfz4XMn21O7VsZ,1683199833887,2023-05-04 17:00:54.714393
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,1683199904387,2023-05-04 17:01:58.119392
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:781V2Y5LPtcpgONEOadadE,1683199993588,2023-05-04 17:03:33.111834
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4aL0a88FhLISWmvanzprnA,1683200147107,2023-05-04 17:06:15.252594
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6TljOlVqvg3ipSNZMb244d,1683200958367,2023-05-04 17:21:06.307127
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4f8igDpWLaLB8FyhitEdqy,1683201229253,2023-05-04 17:39:43.062629
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2zffbc2pTwEiv9JwCIJRiW,1683285359813,2023-05-05 16:47:15.683713
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:3pRaLNL3b8x5uBOcsgvdqM,1683309068040,2023-05-05 23:21:17.838211
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2kRFrWaLWiKq48YYVdGcm8,1683309117320,2023-05-05 23:22:22.421809
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:45S1AYnCco4cXjFpoctV7u,1683309246152,2023-05-05 23:24:27.838148
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6HRWnBa2iwVWqbrKuVD565,1683309347926,2023-05-05 23:26:02.461834
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4f4q4xqoQEx6E0IyrNLkYS,1683315158524,2023-05-06 01:02:59.383543
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2MLuFz9Y3Vg3PF0Yf93M5c,1683315255462,2023-05-06 01:04:49.461247
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:0NTxPkoyndrAN07DYS2ouO,1683315378588,2023-05-06 01:06:24.162260
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2LrO5ZXYYufowjFzJk2lmM,1683315441108,2023-05-06 01:07:27.353403
